measure_id,timestamp,lot_id,part_id,supplier_id,plant_line,shift,dimension_name,value_mm,nominal,lsl,usl,is_out_of_spec,deviation,tool_id,operator_id,eo_active
M000030049,2025-10-17T14:24:00,L0002490,P0006,S009,Final-1,A,PinDepth_mm,49.0706,49.289,48.099,50.48,0,-0.2184,T05,O007,EO003
M000030050,2025-10-17T20:41:00,L0002490,P0006,S009,Final-1,A,PinDepth_mm,49.1016,49.289,48.099,50.48,0,-0.1874,T05,O007,EO003
M000030051,2025-10-17T21:24:00,L0002490,P0006,S009,Final-1,A,PinDepth_mm,49.2772,49.289,48.099,50.48,0,-0.0118,T05,O007,EO003
M000030052,2025-10-17T08:09:00,L0002490,P0006,S009,Final-1,A,PinDepth_mm,49.136,49.289,48.099,50.48,0,-0.153,T05,O007,EO003
M000030053,2025-10-17T12:07:00,L0002490,P0006,S009,Final-1,A,PinDepth_mm,49.2204,49.289,48.099,50.48,0,-0.0686,T05,O007,EO003
M000030054,2025-10-17T18:23:00,L0002491,P0013,S007,ChassisLine-1,B,Gap_mm,40.1078,39.898,38.898,40.897,0,0.2098,T04,O006,
M000030055,2025-10-17T15:27:00,L0002491,P0013,S007,ChassisLine-1,B,Gap_mm,39.9215,39.898,38.898,40.897,0,0.0235,T04,O006,
M000030056,2025-10-17T16:33:00,L0002491,P0013,S007,ChassisLine-1,B,Gap_mm,40.2624,39.898,38.898,40.897,0,0.3644,T04,O006,
M000030057,2025-10-17T20:56:00,L0002491,P0013,S007,ChassisLine-1,B,Gap_mm,39.9313,39.898,38.898,40.897,0,0.0333,T04,O006,
M000030058,2025-10-17T08:18:00,L0002491,P0013,S007,ChassisLine-1,B,Gap_mm,39.1037,39.898,38.898,40.897,0,-0.7943,T04,O006,
M000030059,2025-10-17T18:38:00,L0002491,P0013,S007,ChassisLine-1,B,Gap_mm,39.6406,39.898,38.898,40.897,0,-0.2574,T04,O006,
M000030060,2025-10-17T12:14:00,L0002491,P0013,S007,ChassisLine-1,B,Gap_mm,40.4715,39.898,38.898,40.897,0,0.5735,T04,O006,
M000030061,2025-10-17T20:58:00,L0002491,P0013,S007,ChassisLine-1,B,Gap_mm,39.7385,39.898,38.898,40.897,0,-0.1595,T04,O006,
M000030062,2025-10-17T08:42:00,L0002491,P0013,S007,ChassisLine-1,B,Gap_mm,39.4838,39.898,38.898,40.897,0,-0.4142,T04,O006,
M000030063,2025-10-17T16:01:00,L0002491,P0013,S007,ChassisLine-1,B,Gap_mm,39.5536,39.898,38.898,40.897,0,-0.3444,T04,O006,
M000030064,2025-10-17T18:46:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.6588,45.617,44.817,46.417,0,0.0418,T07,O010,
M000030065,2025-10-17T10:28:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.4624,45.617,44.817,46.417,0,-0.1546,T07,O010,
M000030066,2025-10-17T19:27:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.4343,45.617,44.817,46.417,0,-0.1827,T07,O010,
M000030067,2025-10-17T21:39:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.3744,45.617,44.817,46.417,0,-0.2426,T07,O010,
M000030068,2025-10-17T09:27:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.741,45.617,44.817,46.417,0,0.124,T07,O010,
M000030069,2025-10-17T17:22:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.662,45.617,44.817,46.417,0,0.045,T07,O010,
M000030070,2025-10-17T08:20:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.7109,45.617,44.817,46.417,0,0.0939,T07,O010,
M000030071,2025-10-17T06:23:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.7739,45.617,44.817,46.417,0,0.1569,T07,O010,
M000030072,2025-10-17T12:37:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.5803,45.617,44.817,46.417,0,-0.0367,T07,O010,
M000030073,2025-10-17T11:41:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.5175,45.617,44.817,46.417,0,-0.0995,T07,O010,
M000030074,2025-10-17T19:21:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.506,45.617,44.817,46.417,0,-0.111,T07,O010,
M000030075,2025-10-17T10:00:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.5517,45.617,44.817,46.417,0,-0.0653,T07,O010,
M000030076,2025-10-17T08:52:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.8478,45.617,44.817,46.417,0,0.2308,T07,O010,
M000030077,2025-10-17T18:16:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.5287,45.617,44.817,46.417,0,-0.0883,T07,O010,
M000030078,2025-10-17T11:09:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.386,45.617,44.817,46.417,0,-0.231,T07,O010,
M000030079,2025-10-17T21:20:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.831,45.617,44.817,46.417,0,0.214,T07,O010,
M000030080,2025-10-17T20:08:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.6197,45.617,44.817,46.417,0,0.0027,T07,O010,
M000030081,2025-10-17T08:36:00,L0002492,P0034,S006,BodyLine-2,B,Flush_mm,45.7102,45.617,44.817,46.417,0,0.0932,T07,O010,
M000030082,2025-10-17T06:33:00,L0002493,P0035,S005,BodyLine-2,A,WeldPos_mm,44.3405,44.072,42.975,45.169,0,0.2685,T03,O001,
M000030083,2025-10-17T10:51:00,L0002493,P0035,S005,BodyLine-2,A,WeldPos_mm,44.0146,44.072,42.975,45.169,0,-0.0574,T03,O001,
M000030084,2025-10-17T18:22:00,L0002493,P0035,S005,BodyLine-2,A,WeldPos_mm,44.2666,44.072,42.975,45.169,0,0.1946,T03,O001,
M000030085,2025-10-17T13:58:00,L0002493,P0035,S005,BodyLine-2,A,WeldPos_mm,44.147,44.072,42.975,45.169,0,0.075,T03,O001,
M000030086,2025-10-17T16:50:00,L0002493,P0035,S005,BodyLine-2,A,WeldPos_mm,43.7707,44.072,42.975,45.169,0,-0.3013,T03,O001,
M000030087,2025-10-17T08:54:00,L0002493,P0035,S005,BodyLine-2,A,WeldPos_mm,44.5985,44.072,42.975,45.169,0,0.5265,T03,O001,
M000030088,2025-10-17T09:24:00,L0002493,P0035,S005,BodyLine-2,A,WeldPos_mm,44.2059,44.072,42.975,45.169,0,0.1339,T03,O001,
M000030089,2025-10-17T18:18:00,L0002493,P0035,S005,BodyLine-2,A,WeldPos_mm,44.1157,44.072,42.975,45.169,0,0.0437,T03,O001,
M000030090,2025-10-17T15:23:00,L0002493,P0035,S005,BodyLine-2,A,WeldPos_mm,43.6805,44.072,42.975,45.169,0,-0.3915,T03,O001,
M000030091,2025-10-17T10:03:00,L0002493,P0035,S005,BodyLine-2,A,WeldPos_mm,44.0007,44.072,42.975,45.169,0,-0.0713,T03,O001,
M000030092,2025-10-17T18:38:00,L0002494,P0029,S008,Final-1,A,ConnectorWidth_mm,65.3622,64.591,63.575,65.608,0,0.7712,T04,O017,
M000030093,2025-10-17T12:50:00,L0002494,P0029,S008,Final-1,A,ConnectorWidth_mm,64.3502,64.591,63.575,65.608,0,-0.2408,T04,O017,
M000030094,2025-10-17T11:36:00,L0002494,P0029,S008,Final-1,A,ConnectorWidth_mm,65.4611,64.591,63.575,65.608,0,0.8701,T04,O017,
M000030095,2025-10-17T06:45:00,L0002494,P0029,S008,Final-1,A,ConnectorWidth_mm,64.5472,64.591,63.575,65.608,0,-0.0438,T04,O017,
M000030096,2025-10-17T12:48:00,L0002494,P0029,S008,Final-1,A,ConnectorWidth_mm,65.3198,64.591,63.575,65.608,0,0.7288,T04,O017,
M000030097,2025-10-17T11:52:00,L0002495,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.869,57.649,56.965,58.333,0,0.22,T06,O026,
M000030098,2025-10-17T17:35:00,L0002495,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.1896,57.649,56.965,58.333,0,-0.4594,T06,O026,
M000030099,2025-10-17T13:13:00,L0002495,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,58.0429,57.649,56.965,58.333,0,0.3939,T06,O026,
M000030100,2025-10-17T15:49:00,L0002495,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.9061,57.649,56.965,58.333,0,0.2571,T06,O026,
M000030101,2025-10-17T15:44:00,L0002495,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.656,57.649,56.965,58.333,0,0.007,T06,O026,
M000030102,2025-10-17T13:54:00,L0002495,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.7705,57.649,56.965,58.333,0,0.1215,T06,O026,
M000030103,2025-10-17T13:00:00,L0002495,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.2028,57.649,56.965,58.333,0,-0.4462,T06,O026,
M000030104,2025-10-17T15:12:00,L0002495,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.3106,57.649,56.965,58.333,0,-0.3384,T06,O026,
M000030105,2025-10-17T12:41:00,L0002495,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.6914,57.649,56.965,58.333,0,0.0424,T06,O026,
M000030106,2025-10-17T06:37:00,L0002495,P0019,S006,BodyLine-1,A,BracketHoleDia_mm,57.7739,57.649,56.965,58.333,0,0.1249,T06,O026,
M000030107,2025-10-17T21:05:00,L0002496,P0023,S004,TrimLine-1,A,ClipLength_mm,25.2498,25.417,24.307,26.527,0,-0.1672,T02,O017,
M000030108,2025-10-17T07:21:00,L0002496,P0023,S004,TrimLine-1,A,ClipLength_mm,24.7415,25.417,24.307,26.527,0,-0.6755,T02,O017,
M000030109,2025-10-17T15:05:00,L0002496,P0023,S004,TrimLine-1,A,ClipLength_mm,25.6728,25.417,24.307,26.527,0,0.2558,T02,O017,
M000030110,2025-10-17T15:22:00,L0002496,P0023,S004,TrimLine-1,A,ClipLength_mm,25.7611,25.417,24.307,26.527,0,0.3441,T02,O017,
M000030111,2025-10-17T12:52:00,L0002496,P0023,S004,TrimLine-1,A,ClipLength_mm,25.5655,25.417,24.307,26.527,0,0.1485,T02,O017,
M000030112,2025-10-17T13:21:00,L0002496,P0023,S004,TrimLine-1,A,ClipLength_mm,25.2484,25.417,24.307,26.527,0,-0.1686,T02,O017,
M000030113,2025-10-17T10:29:00,L0002496,P0023,S004,TrimLine-1,A,ClipLength_mm,25.533,25.417,24.307,26.527,0,0.116,T02,O017,
M000030114,2025-10-17T16:56:00,L0002496,P0023,S004,TrimLine-1,A,ClipLength_mm,25.8722,25.417,24.307,26.527,0,0.4552,T02,O017,
M000030115,2025-10-17T06:34:00,L0002497,P0024,S002,Final-1,B,ClipLength_mm,22.5348,22.206,21.123,23.288,0,0.3288,T02,O018,
M000030116,2025-10-17T08:43:00,L0002497,P0024,S002,Final-1,B,ClipLength_mm,21.9407,22.206,21.123,23.288,0,-0.2653,T02,O018,
M000030117,2025-10-17T13:25:00,L0002497,P0024,S002,Final-1,B,ClipLength_mm,22.1225,22.206,21.123,23.288,0,-0.0835,T02,O018,
M000030118,2025-10-17T20:00:00,L0002497,P0024,S002,Final-1,B,ClipLength_mm,22.0423,22.206,21.123,23.288,0,-0.1637,T02,O018,
M000030119,2025-10-17T08:47:00,L0002497,P0024,S002,Final-1,B,ClipLength_mm,21.8105,22.206,21.123,23.288,0,-0.3955,T02,O018,
M000030120,2025-10-17T08:07:00,L0002497,P0024,S002,Final-1,B,ClipLength_mm,22.0704,22.206,21.123,23.288,0,-0.1356,T02,O018,
M000030121,2025-10-17T06:59:00,L0002497,P0024,S002,Final-1,B,ClipLength_mm,21.5968,22.206,21.123,23.288,0,-0.6092,T02,O018,
M000030122,2025-10-17T14:22:00,L0002497,P0024,S002,Final-1,B,ClipLength_mm,22.1343,22.206,21.123,23.288,0,-0.0717,T02,O018,
M000030123,2025-10-18T10:15:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.4932,79.612,79.319,79.906,0,-0.1188,T04,O022,
M000030124,2025-10-18T17:30:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.2835,79.612,79.319,79.906,1,-0.3285,T04,O022,
M000030125,2025-10-18T21:15:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.3432,79.612,79.319,79.906,0,-0.2688,T04,O022,
M000030126,2025-10-18T11:25:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.9572,79.612,79.319,79.906,1,0.3452,T04,O022,
M000030127,2025-10-18T09:55:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.2327,79.612,79.319,79.906,1,-0.3793,T04,O022,
M000030128,2025-10-18T15:09:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.4052,79.612,79.319,79.906,0,-0.2068,T04,O022,
M000030129,2025-10-18T17:24:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.9039,79.612,79.319,79.906,0,0.2919,T04,O022,
M000030130,2025-10-18T08:35:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.6083,79.612,79.319,79.906,0,-0.0037,T04,O022,
M000030131,2025-10-18T06:23:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.6995,79.612,79.319,79.906,0,0.0875,T04,O022,
M000030132,2025-10-18T18:25:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.7639,79.612,79.319,79.906,0,0.1519,T04,O022,
M000030133,2025-10-18T13:50:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,80.2331,79.612,79.319,79.906,1,0.6211,T04,O022,
M000030134,2025-10-18T19:48:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.6297,79.612,79.319,79.906,0,0.0177,T04,O022,
M000030135,2025-10-18T09:35:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.568,79.612,79.319,79.906,0,-0.044,T04,O022,
M000030136,2025-10-18T20:28:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.3479,79.612,79.319,79.906,0,-0.2641,T04,O022,
M000030137,2025-10-18T08:08:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.8369,79.612,79.319,79.906,0,0.2249,T04,O022,
M000030138,2025-10-18T11:32:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.6709,79.612,79.319,79.906,0,0.0589,T04,O022,
M000030139,2025-10-18T20:07:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.4923,79.612,79.319,79.906,0,-0.1197,T04,O022,
M000030140,2025-10-18T13:13:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.3224,79.612,79.319,79.906,0,-0.2896,T04,O022,
M000030141,2025-10-18T14:53:00,L0002498,P0032,S005,ChassisLine-1,C,Flush_mm,79.2543,79.612,79.319,79.906,1,-0.3577,T04,O022,
M000030142,2025-10-18T09:34:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,31.1023,31.061,30.648,31.475,0,0.0413,T07,O012,
M000030143,2025-10-18T18:06:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,30.8589,31.061,30.648,31.475,0,-0.2021,T07,O012,
M000030144,2025-10-18T12:04:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,31.1855,31.061,30.648,31.475,0,0.1245,T07,O012,
M000030145,2025-10-18T15:51:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,31.3199,31.061,30.648,31.475,0,0.2589,T07,O012,
M000030146,2025-10-18T17:44:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,31.0151,31.061,30.648,31.475,0,-0.0459,T07,O012,
M000030147,2025-10-18T11:20:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,31.0973,31.061,30.648,31.475,0,0.0363,T07,O012,
M000030148,2025-10-18T21:32:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,30.79,31.061,30.648,31.475,0,-0.271,T07,O012,
M000030149,2025-10-18T14:22:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,30.7751,31.061,30.648,31.475,0,-0.2859,T07,O012,
M000030150,2025-10-18T10:43:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,30.9879,31.061,30.648,31.475,0,-0.0731,T07,O012,
M000030151,2025-10-18T21:14:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,30.5773,31.061,30.648,31.475,1,-0.4837,T07,O012,
M000030152,2025-10-18T11:05:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,30.9798,31.061,30.648,31.475,0,-0.0812,T07,O012,
M000030153,2025-10-18T15:16:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,30.9372,31.061,30.648,31.475,0,-0.1238,T07,O012,
M000030154,2025-10-18T13:24:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,30.9626,31.061,30.648,31.475,0,-0.0984,T07,O012,
M000030155,2025-10-18T18:25:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,31.0269,31.061,30.648,31.475,0,-0.0341,T07,O012,
M000030156,2025-10-18T14:55:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,31.2052,31.061,30.648,31.475,0,0.1442,T07,O012,
M000030157,2025-10-18T07:22:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,31.0825,31.061,30.648,31.475,0,0.0215,T07,O012,
M000030158,2025-10-18T19:53:00,L0002499,P0017,S001,ChassisLine-1,B,Flush_mm,30.7229,31.061,30.648,31.475,0,-0.3381,T07,O012,
M000030159,2025-10-18T21:45:00,L0002500,P0027,S005,TrimLine-1,B,PinDepth_mm,26.9937,26.93,26.654,27.205,0,0.0637,T06,O002,EO003
M000030160,2025-10-18T17:07:00,L0002500,P0027,S005,TrimLine-1,B,PinDepth_mm,26.7409,26.93,26.654,27.205,0,-0.1891,T06,O002,EO003
M000030161,2025-10-18T09:58:00,L0002500,P0027,S005,TrimLine-1,B,PinDepth_mm,26.8409,26.93,26.654,27.205,0,-0.0891,T06,O002,EO003
M000030162,2025-10-18T07:57:00,L0002500,P0027,S005,TrimLine-1,B,PinDepth_mm,27.3725,26.93,26.654,27.205,1,0.4425,T06,O002,EO003
M000030163,2025-10-18T09:33:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,42.9077,43.055,42.823,43.287,0,-0.1473,T07,O021,
M000030164,2025-10-18T14:36:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,43.1194,43.055,42.823,43.287,0,0.0644,T07,O021,
M000030165,2025-10-18T17:33:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,43.4997,43.055,42.823,43.287,1,0.4447,T07,O021,
M000030166,2025-10-18T10:52:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,43.4596,43.055,42.823,43.287,1,0.4046,T07,O021,
M000030167,2025-10-18T15:40:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,42.8583,43.055,42.823,43.287,0,-0.1967,T07,O021,
M000030168,2025-10-18T08:27:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,43.1018,43.055,42.823,43.287,0,0.0468,T07,O021,
M000030169,2025-10-18T19:07:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,42.9819,43.055,42.823,43.287,0,-0.0731,T07,O021,
M000030170,2025-10-18T19:15:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,43.1007,43.055,42.823,43.287,0,0.0457,T07,O021,
M000030171,2025-10-18T11:09:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,42.912,43.055,42.823,43.287,0,-0.143,T07,O021,
M000030172,2025-10-18T08:16:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,42.7729,43.055,42.823,43.287,1,-0.2821,T07,O021,
M000030173,2025-10-18T16:52:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,43.1662,43.055,42.823,43.287,0,0.1112,T07,O021,
M000030174,2025-10-18T09:21:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,43.1212,43.055,42.823,43.287,0,0.0662,T07,O021,
M000030175,2025-10-18T11:31:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,42.9095,43.055,42.823,43.287,0,-0.1455,T07,O021,
M000030176,2025-10-18T19:20:00,L0002501,P0005,S001,BodyLine-2,B,WeldPos_mm,43.2408,43.055,42.823,43.287,0,0.1858,T07,O021,
M000030177,2025-10-18T10:26:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,27.3587,27.089,26.804,27.374,0,0.2697,T01,O013,
M000030178,2025-10-18T18:18:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,27.4852,27.089,26.804,27.374,1,0.3962,T01,O013,
M000030179,2025-10-18T18:24:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,27.447,27.089,26.804,27.374,1,0.358,T01,O013,
M000030180,2025-10-18T17:42:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,27.1568,27.089,26.804,27.374,0,0.0678,T01,O013,
M000030181,2025-10-18T13:34:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,26.6093,27.089,26.804,27.374,1,-0.4797,T01,O013,
M000030182,2025-10-18T10:49:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,26.9024,27.089,26.804,27.374,0,-0.1866,T01,O013,
M000030183,2025-10-18T13:02:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,27.7349,27.089,26.804,27.374,1,0.6459,T01,O013,
M000030184,2025-10-18T15:26:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,26.818,27.089,26.804,27.374,0,-0.271,T01,O013,
M000030185,2025-10-18T10:34:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,26.9955,27.089,26.804,27.374,0,-0.0935,T01,O013,
M000030186,2025-10-18T07:21:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,27.303,27.089,26.804,27.374,0,0.214,T01,O013,
M000030187,2025-10-18T17:59:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,27.1671,27.089,26.804,27.374,0,0.0781,T01,O013,
M000030188,2025-10-18T07:20:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,27.8,27.089,26.804,27.374,1,0.711,T01,O013,
M000030189,2025-10-18T06:25:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,26.5745,27.089,26.804,27.374,1,-0.5145,T01,O013,
M000030190,2025-10-18T07:25:00,L0002502,P0015,S008,ChassisLine-1,B,Gap_mm,27.1021,27.089,26.804,27.374,0,0.0131,T01,O013,
M000030191,2025-10-18T10:23:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.621,50.383,49.742,51.025,0,0.238,T02,O003,
M000030192,2025-10-18T20:38:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.4564,50.383,49.742,51.025,0,0.0734,T02,O003,
M000030193,2025-10-18T15:33:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.2936,50.383,49.742,51.025,0,-0.0894,T02,O003,
M000030194,2025-10-18T21:16:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.2579,50.383,49.742,51.025,0,-0.1251,T02,O003,
M000030195,2025-10-18T20:30:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.3384,50.383,49.742,51.025,0,-0.0446,T02,O003,
M000030196,2025-10-18T11:27:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.2738,50.383,49.742,51.025,0,-0.1092,T02,O003,
M000030197,2025-10-18T15:47:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.2769,50.383,49.742,51.025,0,-0.1061,T02,O003,
M000030198,2025-10-18T18:34:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.2111,50.383,49.742,51.025,0,-0.1719,T02,O003,
M000030199,2025-10-18T17:40:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.4932,50.383,49.742,51.025,0,0.1102,T02,O003,
M000030200,2025-10-18T19:59:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.2063,50.383,49.742,51.025,0,-0.1767,T02,O003,
M000030201,2025-10-18T07:17:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.3283,50.383,49.742,51.025,0,-0.0547,T02,O003,
M000030202,2025-10-18T15:04:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.7884,50.383,49.742,51.025,0,0.4054,T02,O003,
M000030203,2025-10-18T12:11:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.2996,50.383,49.742,51.025,0,-0.0834,T02,O003,
M000030204,2025-10-18T16:07:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.7465,50.383,49.742,51.025,0,0.3635,T02,O003,
M000030205,2025-10-18T07:35:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.4862,50.383,49.742,51.025,0,0.1032,T02,O003,
M000030206,2025-10-18T18:11:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.5181,50.383,49.742,51.025,0,0.1351,T02,O003,
M000030207,2025-10-18T14:53:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.3751,50.383,49.742,51.025,0,-0.0079,T02,O003,
M000030208,2025-10-18T13:20:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.3771,50.383,49.742,51.025,0,-0.0059,T02,O003,
M000030209,2025-10-18T07:19:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.4169,50.383,49.742,51.025,0,0.0339,T02,O003,
M000030210,2025-10-18T17:14:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.6,50.383,49.742,51.025,0,0.217,T02,O003,
M000030211,2025-10-18T13:53:00,L0002503,P0036,S003,ChassisLine-1,A,Flush_mm,50.2101,50.383,49.742,51.025,0,-0.1729,T02,O003,
M000030212,2025-10-18T09:38:00,L0002504,P0031,S006,BodyLine-1,A,BracketHoleDia_mm,10.3262,10.354,10.077,10.631,0,-0.0278,T06,O018,
M000030213,2025-10-18T16:36:00,L0002504,P0031,S006,BodyLine-1,A,BracketHoleDia_mm,10.2416,10.354,10.077,10.631,0,-0.1124,T06,O018,
M000030214,2025-10-18T14:10:00,L0002504,P0031,S006,BodyLine-1,A,BracketHoleDia_mm,10.0436,10.354,10.077,10.631,1,-0.3104,T06,O018,
M000030215,2025-10-18T21:32:00,L0002504,P0031,S006,BodyLine-1,A,BracketHoleDia_mm,10.3284,10.354,10.077,10.631,0,-0.0256,T06,O018,
M000030216,2025-10-18T06:05:00,L0002504,P0031,S006,BodyLine-1,A,BracketHoleDia_mm,10.2223,10.354,10.077,10.631,0,-0.1317,T06,O018,
M000030217,2025-10-18T14:57:00,L0002504,P0031,S006,BodyLine-1,A,BracketHoleDia_mm,10.34,10.354,10.077,10.631,0,-0.014,T06,O018,
M000030218,2025-10-18T14:36:00,L0002504,P0031,S006,BodyLine-1,A,BracketHoleDia_mm,10.1549,10.354,10.077,10.631,0,-0.1991,T06,O018,
M000030219,2025-10-18T20:28:00,L0002504,P0031,S006,BodyLine-1,A,BracketHoleDia_mm,10.6981,10.354,10.077,10.631,1,0.3441,T06,O018,
M000030220,2025-10-18T08:15:00,L0002504,P0031,S006,BodyLine-1,A,BracketHoleDia_mm,10.6615,10.354,10.077,10.631,1,0.3075,T06,O018,
M000030221,2025-10-18T09:19:00,L0002504,P0031,S006,BodyLine-1,A,BracketHoleDia_mm,10.1766,10.354,10.077,10.631,0,-0.1774,T06,O018,
M000030222,2025-10-18T16:17:00,L0002504,P0031,S006,BodyLine-1,A,BracketHoleDia_mm,10.0777,10.354,10.077,10.631,0,-0.2763,T06,O018,
